,paragraph,error_message,polarity_class,polarity_score,emotion
769,সৈরাচার হটাও দেশ বাঁচাও,,stronglyNegative,-0.888608741760254,"{""neutral"":0.0029405232053250074,""happy"":0.0007112225284799933,""anger/disgust"":0.9921644926071167,""sadness"":0.011358334682881832,""surprise"":0.00092354352818802,""fear"":0.0010364732006564736}"
770,মুল নেতা ছাড়া এতো লোক নেতা থাকলে কতো লোক হতো,,weaklyNegative,-0.5948199033737183,"{""neutral"":0.2146976739168167,""happy"":0.010150476358830929,""anger/disgust"":0.5584150552749634,""sadness"":0.05971669778227806,""surprise"":0.29531869292259216,""fear"":0.01250662561506033}"
771,সমাবেশে যোগ বাধা দেয়ার মানে ক্ষমতাসীনদের দেউলিয়াত্বের বহিঃপ্রকাশ,,stronglyNegative,-0.9957585573196412,"{""neutral"":0.00041461538057774305,""happy"":0.0005227031069807708,""anger/disgust"":0.9933295249938965,""sadness"":0.05101047456264496,""surprise"":0.0004958307836204767,""fear"":0.00045137538108974695}"
772,৫ ১০ হাজাৱ লোক হয়েছে বানিতে শমীম ওসমান,,stronglyPositive,0.9341097831726076,"{""neutral"":0.07359927147626877,""happy"":0.011712162755429745,""anger/disgust"":0.8505178093910217,""sadness"":0.05103354901075363,""surprise"":0.051182910799980164,""fear"":0.014401579275727272}"
773,তীব্র নিন্দা পতিবাদ জানাই,,stronglyNegative,-0.9963040828704834,"{""neutral"":0.01165699865669012,""happy"":0.00912674143910408,""anger/disgust"":0.04668693244457245,""sadness"":0.9027935862541199,""surprise"":0.0027059076819568872,""fear"":0.01889878883957863}"
774,কানা ওসমান বোরকা ওসমান বধির হাসানকে কেও ম্যানশন দে এইখানে,,neutral,-0.1161590695381164,"{""neutral"":0.006229138933122158,""happy"":0.002252529840916395,""anger/disgust"":0.9871152639389038,""sadness"":0.005883360281586647,""surprise"":0.005281451623886824,""fear"":0.0008179815486073494}"
775,ধন্যবাদ সুন্দর নিউজ টা প্রকাশ নিউজের হেডলাইন টার,,stronglyPositive,0.999861764907837,"{""neutral"":0.00047725727199576795,""happy"":0.9992714524269104,""anger/disgust"":0.0002928510948549956,""sadness"":0.00011598314449656755,""surprise"":0.0006034389953128994,""fear"":0.000015811938283150084}"
776,মুশকিল ততো আশা,,weaklyNegative,-0.5994425058364867,"{""neutral"":0.010976962745189667,""happy"":0.005325724836438894,""anger/disgust"":0.010675666853785515,""sadness"":0.8984494805335999,""surprise"":0.05249472334980965,""fear"":0.012866230681538582}"
777,বিএনপি নেতাদের সমাবেশে মানুষের ডল তারেক জিয়া খালেদা জিয়া উপস্থিত থাকলে পরিমান হতো কল্পনা আপয়ামীলিগ নেতাদের হাত পা কাপবে চ্যালেঞ্জ দিলাম শেখ হাসিনা ছাড়া সমাবেশ আওয়ামিলীগ নেতাই সমাবেশের এক তৃতীয়াংশলোক জড়ো পারবে নাহ,,weaklyNegative,-0.5885607957839966,"{""neutral"":0.011396603658795357,""happy"":0.008727433159947395,""anger/disgust"":0.9268648624420166,""sadness"":0.11877842992544174,""surprise"":0.02003902569413185,""fear"":0.09248045086860657}"
778,আওয়ামী লীগ ভয় পায় সুস্থ নির্বাচনকে ভয় পায় দেখি বিএনপির মানুষকে ভয় পায়,,stronglyNegative,-0.9994737386703492,"{""neutral"":0.010252278298139572,""happy"":0.003699425607919693,""anger/disgust"":0.9186397194862366,""sadness"":0.08327153325080872,""surprise"":0.013334052637219429,""fear"":0.10376081615686417}"
779,শহীদ জিয়ার স্মরণে ভয় করিনা মরণে,,stronglyPositive,0.9999438285827638,"{""neutral"":0.08967536687850952,""happy"":0.15894292294979095,""anger/disgust"":0.016017455607652664,""sadness"":0.07121957838535309,""surprise"":0.03906331583857536,""fear"":0.8129482269287109}"
780,হা ম দি ক কই,,neutral,-0.1998211503028869,"{""neutral"":0.7558773159980774,""happy"":0.1574503630399704,""anger/disgust"":0.06732268631458282,""sadness"":0.02018025517463684,""surprise"":0.055678606033325195,""fear"":0.006082179024815559}"
781,সফল সমার্থ,,stronglyPositive,0.9996161699295044,"{""neutral"":0.0004241788119543344,""happy"":0.9989665746688843,""anger/disgust"":0.0013794222613796592,""sadness"":0.0010556041961535811,""surprise"":0.0017390215070918202,""fear"":0.0000746700752642937}"
782,চট্টগ্রামের বিএনপির নেতাকর্মীদের ধন্যবাদ,,weaklyPositive,0.5998759746551514,"{""neutral"":0.0005273766000755131,""happy"":0.9993388056755066,""anger/disgust"":0.00026183610316365957,""sadness"":0.00023420012439601123,""surprise"":0.0003537998127285391,""fear"":0.000017825594113674015}"
783,অভিযোগ মানে বলবেন পথে পথে হামলা আপনারা ভয় পান,,stronglyNegative,-0.999945878982544,"{""neutral"":0.0054466030560433865,""happy"":0.0023743142373859882,""anger/disgust"":0.9479399919509888,""sadness"":0.06117876246571541,""surprise"":0.009349660947918892,""fear"":0.05914214253425598}"
784,কাদের সাহেব বলবেন বিএনপির লোকেরাই,,neutral,-0.1996165990829468,"{""neutral"":0.006394144147634506,""happy"":0.0008648929069750011,""anger/disgust"":0.9854898452758789,""sadness"":0.015238886699080467,""surprise"":0.00637520756572485,""fear"":0.0013071681605651975}"
785,নিউজ কেও শামিম ওসমান তথ্যমন্ত্রী ভাইতারা খেয়ে কথা এইগুলা নেতা কেমনে হইসে,,stronglyNegative,-0.8966305255889893,"{""neutral"":0.002630766713991761,""happy"":0.0005355941830202937,""anger/disgust"":0.993567168712616,""sadness"":0.00710440194234252,""surprise"":0.0067358179949223995,""fear"":0.00032248414936475456}"
786,হামলা বিএনপি ঠেকানো বিএনপি বিজয় ইনশাআল্লাহ বাংলার জনগণ জেগে উঠেছে,,stronglyPositive,0.999737048149109,"{""neutral"":0.07080576568841934,""happy"":0.3219755291938782,""anger/disgust"":0.7188369631767273,""sadness"":0.047634683549404144,""surprise"":0.01660226099193096,""fear"":0.01435236819088459}"
787,ভোট চোর সরকার দরকার,,stronglyNegative,-0.9999286890029908,"{""neutral"":0.00023768580285832286,""happy"":0.00019006722141057253,""anger/disgust"":0.9995786547660828,""sadness"":0.0012965000933036208,""surprise"":0.0005183773464523256,""fear"":0.000023620345018571243}"
788,হামলা লিষ্ট,,stronglyNegative,-0.9995594024658204,"{""neutral"":0.9990254640579224,""happy"":0.00029672926757484674,""anger/disgust"":0.0002867837902158499,""sadness"":0.00015590160910505801,""surprise"":0.00038190800114534795,""fear"":0.0002887226000893861}"
789,ওরে খোদা মানুষ বিএনপির সাথে বাংলাদেশের একটা দল বিএনপির সাথে মানুষই মহাসমাবেশে শরিক ফেরেশতা,,stronglyNegative,-0.9999109983444214,"{""neutral"":0.01484108529984951,""happy"":0.011030994355678558,""anger/disgust"":0.88570636510849,""sadness"":0.12878455221652985,""surprise"":0.03619770705699921,""fear"":0.0664551630616188}"
790,অভিনন্দন জানাই বিএনপির সকল কর্মীদের নিন্দা জানাই হামলা তাদেরকে চিহ্নিত ১০ ডিসেম্বর এদেরকে বিচারের আওতায় আনা ইনশাল্লাহ,,stronglyNegative,-0.9997867345809937,"{""neutral"":0.13661590218544006,""happy"":0.2680492103099823,""anger/disgust"":0.49803945422172546,""sadness"":0.27436432242393494,""surprise"":0.01757078431546688,""fear"":0.06004162132740021}"
791,গনতন্ত্রের নমুনা সমান অধিকার রাজনৈতি সমাবেশ রাজতন্ত্রের দেশ যেভাবে হামলা করতেছে,,stronglyNegative,-0.9999530792236327,"{""neutral"":0.0013589237350970507,""happy"":0.0013389965752139688,""anger/disgust"":0.9909562468528748,""sadness"":0.02877141907811165,""surprise"":0.002289350377395749,""fear"":0.0012230532011017203}"
792,আপনাদের ক্যামেরায় লাখো মানুষ কারো কারো চোখে ২০ হাজারবুঝলাম,,stronglyPositive,0.9778401136398316,"{""neutral"":0.012762624770402908,""happy"":0.9749565720558167,""anger/disgust"":0.0033664396032691,""sadness"":0.002088242443278432,""surprise"":0.12555311620235443,""fear"":0.0008414905169047415}"
793,দেশে পাকিস্তানির অভাব সমাবেশ তারই একটা অংশ হুম্মাম কাদের,,stronglyNegative,-0.9941100120544434,"{""neutral"":0.0033314735628664494,""happy"":0.0022252558264881372,""anger/disgust"":0.9854303598403931,""sadness"":0.025671660900115967,""surprise"":0.004700689576566219,""fear"":0.005819032434374094}"
794,ইনশাআল্লাহ ২০২৩ সালে বিএনপি ক্ষমতায় আসবে,,weaklyPositive,0.3716718912124634,"{""neutral"":0.07030549645423889,""happy"":0.7553810477256775,""anger/disgust"":0.19133076071739197,""sadness"":0.0060589429922401905,""surprise"":0.0009193617734126747,""fear"":0.0005216384888626635}"
795,আওয়ামিল দাবী সারা বাংলাদেশে আওয়ামী সমর্থন কেনো ভিবিন্ন এলাকায় হামলা চালাচ্ছে ভুলে তিন চতুর্থাংশ লোকই শহীদ জিয়ার আদর্শ সৈনিক শহীদ জিয়াউর রহমান শিখিয়ে দিয়েছে কীভাবে কুত্তার লেজ সোজা যায় মেডিসিন প্রয়োগ কোন একসময়,,stronglyNegative,-0.9999032258987428,"{""neutral"":0.006906202528625727,""happy"":0.008540344424545765,""anger/disgust"":0.9708271622657776,""sadness"":0.06514283269643784,""surprise"":0.010675844736397266,""fear"":0.003943986725062132}"
796,নিউজ গুলো মহিলা নেতা শামীম ওসমান দেখানো,,weaklyNegative,-0.5993161916732788,"{""neutral"":0.003222324885427952,""happy"":0.00027619264437817037,""anger/disgust"":0.9941036105155945,""sadness"":0.0044512441381812096,""surprise"":0.0024958632420748472,""fear"":0.0005054697976447642}"
797,মানুষ হয়েছিল বানিতে হাছান মাহামুদ শামীম ওসমান,,weaklyPositive,0.5077095031738282,"{""neutral"":0.06954813003540039,""happy"":0.021034371107816696,""anger/disgust"":0.7893033623695374,""sadness"":0.08919990807771683,""surprise"":0.028507614508271217,""fear"":0.00740095367655158}"
798,সমাবেশে ১ ২ মানুষ হয়েছে বোরকা শামিম,,weaklyNegative,-0.4220605611801147,"{""neutral"":0.08157867938280106,""happy"":0.003387248609215021,""anger/disgust"":0.6187703013420105,""sadness"":0.04072761535644531,""surprise"":0.2293122410774231,""fear"":0.09002598375082016}"
799,ইনশাআল্লাহ বিজয়ী চাটার দল পালাবে,,weaklyNegative,-0.5061155080795288,"{""neutral"":0.0017128296894952655,""happy"":0.004532371647655964,""anger/disgust"":0.9939433932304382,""sadness"":0.012308917008340359,""surprise"":0.0009426590986549854,""fear"":0.0006345532019622624}"
800,পেরাউনে ভলে ৫ ৭হাযার মানুষ হোয়েচে পেরা উনের চোখের মাথা খাইচে,,stronglyNegative,-0.9971818208694458,"{""neutral"":0.00966576486825943,""happy"":0.0073053049854934216,""anger/disgust"":0.8748935461044312,""sadness"":0.1513276994228363,""surprise"":0.034620240330696106,""fear"":0.03766878321766853}"
801,জিয়ার সৈনিক সত বাদা দিয়ে আটকে জাবে,,weaklyNegative,-0.594900369644165,"{""neutral"":0.006240771152079105,""happy"":0.005135124549269676,""anger/disgust"":0.9695532917976379,""sadness"":0.06753364205360413,""surprise"":0.003246488282456994,""fear"":0.004347561858594418}"
802,বিএনপি ১০ লোক সমাগম দল হাসাও মাহমুদ,,weaklyPositive,0.42907452583313,"{""neutral"":0.02703120745718479,""happy"":0.017432183027267456,""anger/disgust"":0.9411886930465698,""sadness"":0.004899157676845789,""surprise"":0.021519869565963745,""fear"":0.00066403514938429}"
803,ডিবিসি সময় চেনেলের সাংবাদিকরা কানা,,stronglyNegative,-0.8611271619796752,"{""neutral"":0.00028965281671844423,""happy"":0.00022358426940627396,""anger/disgust"":0.9987826943397522,""sadness"":0.008287552744150162,""surprise"":0.00030233198776841164,""fear"":0.0001417461462551728}"
804,সুষ্ঠু নির্বাচন আওয়ামীলীগ জিতলে হাতে চুড়ি পরবো,,weaklyNegative,-0.5995512723922729,"{""neutral"":0.0003677376371342689,""happy"":0.0004951763548888266,""anger/disgust"":0.9991389513015747,""sadness"":0.0027005737647414207,""surprise"":0.00034102555946446955,""fear"":0.00005339210474630818}"
805,লাখো বলছেন জি লীগযে,,stronglyNegative,-0.9988839864730836,"{""neutral"":0.17613054811954498,""happy"":0.008560167625546455,""anger/disgust"":0.7357685565948486,""sadness"":0.04288119822740555,""surprise"":0.0858425498008728,""fear"":0.014114037156105042}"
806,লাখো মানুষ দল নেমেছে বলতেছে সাংবাদিক,,stronglyNegative,-0.9996738195419312,"{""neutral"":0.012943839654326439,""happy"":0.0014085638104006648,""anger/disgust"":0.95217365026474,""sadness"":0.014591475948691368,""surprise"":0.053442295640707016,""fear"":0.00857499148696661}"
807,সংবাদ বোরকা শামীম ভাইরাস হাসান,,stronglyNegative,-0.9877180576324462,"{""neutral"":0.012777370400726795,""happy"":0.004183014389127493,""anger/disgust"":0.9641909599304199,""sadness"":0.0114395497366786,""surprise"":0.019669683650135994,""fear"":0.006816583685576916}"
808,বাবাও হামলার শিকার আপনাদের চ্যানেলে ছবি ধরার ধন্যবাদ মারার ভিডিওসহ চাইলে ইনবক্স করুন,,neutral,-0.1873479008674621,"{""neutral"":0.023783564567565918,""happy"":0.020954083651304245,""anger/disgust"":0.33584287762641907,""sadness"":0.8096585869789124,""surprise"":0.02056066505610943,""fear"":0.07607945054769516}"
809,নির্বাচন আসার পূর্বে আওয়ামীলীগ রে এক্টা সামান্য ট্রেইলার দিখালো চলচিত্র এখনো বাকি হত্যা মামলা গুম গায়েব দিয়ে কয়জনকে সরাবে আমারে গুম দিলে জন্ম নিবে আরো ইনশাআল্লাহ এক্টি স্বাধীন দেশ দেখবো নারাইতাকবীর আল্লাহ্কবার,,stronglyNegative,-0.9987195014953614,"{""neutral"":0.009463239461183548,""happy"":0.02799602784216404,""anger/disgust"":0.937035322189331,""sadness"":0.1568334698677063,""surprise"":0.014769204892218113,""fear"":0.03631267696619034}"
810,ইনশাআল্লাহ প্রতিশোধ,,stronglyNegative,-0.8408147811889648,"{""neutral"":0.04313725605607033,""happy"":0.8605027198791504,""anger/disgust"":0.1551676243543625,""sadness"":0.015035750344395638,""surprise"":0.009123245254158974,""fear"":0.0029061574023216963}"
811,বোরকা শামীম বলবে ৫ ১০হাজার লোকজন হয়েছিল,,neutral,-0.1990920662879944,"{""neutral"":0.13621211051940918,""happy"":0.002399398945271969,""anger/disgust"":0.36061641573905945,""sadness"":0.031486596912145615,""surprise"":0.305666446685791,""fear"":0.08714602887630463}"
812,শামিম ওসমান জাতির প্রশ্ন,,neutral,-0.1999702930450439,"{""neutral"":0.9887459874153137,""happy"":0.0008940383559092879,""anger/disgust"":0.013259517028927803,""sadness"":0.0005955631495453417,""surprise"":0.0009177702595479786,""fear"":0.0003854426904581487}"
813,আজকের হরতাল চলছে শেখ হাসিনার উন্নয়ন ঠেলা জনগণ বয় পেয়ে হরতাল ডেকেছে ময়মনসিংহ আজকে সন্ধায় আওয়ামিলীগের বে জন্মা নেতা বলবে বিএনপির ডাকে সাড়া দে জন্মের কনডম দরগঠনার ফসল,,stronglyNegative,-0.9998916387557985,"{""neutral"":0.00026800562045536935,""happy"":0.0005085684242658317,""anger/disgust"":0.9989026784896851,""sadness"":0.007733726408332586,""surprise"":0.000758495123591274,""fear"":0.00023124614381231368}"
814,ভাইয়া এন নেত্রী ৫ম শ্রেণী পাস কর্মি শ্রেণী পাস,,neutral,-0.1999849557876587,"{""neutral"":0.5621516704559326,""happy"":0.004684791900217533,""anger/disgust"":0.29588398337364197,""sadness"":0.07898574322462082,""surprise"":0.1109938770532608,""fear"":0.013832821510732174}"
815,চাপাবাজ সামীম ৭০রাকাতি বলদা মাহমুদ এগুলো ভয়ে উল্টা পাল্টা কথা বলতেছে,,stronglyNegative,-0.9999187707901,"{""neutral"":0.0009686683188192546,""happy"":0.000673519039992243,""anger/disgust"":0.9971177577972412,""sadness"":0.004783282987773418,""surprise"":0.001550937769934535,""fear"":0.0005548600456677377}"
816,ধন্যবাদ সুন্দর নিউজ টা প্রকাশ নিউজের হেডলাইন টার,,stronglyPositive,0.999861764907837,"{""neutral"":0.0004772586689796299,""happy"":0.9992714524269104,""anger/disgust"":0.00029285167693160474,""sadness"":0.00011598314449656755,""surprise"":0.0006034392863512039,""fear"":0.000015811938283150084}"
817,আসাদুল ভাই ওদোয়া বিএনপি সফল,,weaklyPositive,0.558277988433838,"{""neutral"":0.03774894028902054,""happy"":0.8790850043296814,""anger/disgust"":0.2045895904302597,""sadness"":0.01822327822446823,""surprise"":0.006133161019533873,""fear"":0.0018216929165646434}"
818,কাওরে ভাড়া নেওয়ার দরকার সবাই ইচ্ছায়,,weaklyPositive,0.5996179819107057,"{""neutral"":0.21518929302692413,""happy"":0.007661874871701002,""anger/disgust"":0.8107529878616333,""sadness"":0.03067115880548954,""surprise"":0.03715917840600014,""fear"":0.0038007532712072134}"
819,ইনশাআল্লাহ অবৈধ সরকারের পতন রাজপথে তারুণ্যের অহংকার আগামীর রাষ্ট্র নায়ক জনাব,,stronglyPositive,0.9991896867752076,"{""neutral"":0.009868997149169445,""happy"":0.32514798641204834,""anger/disgust"":0.9140416383743286,""sadness"":0.012148681096732616,""surprise"":0.0012268323916941881,""fear"":0.0008483365527354181}"
820,কানা হাসাও মাহ মুত এসব,,stronglyNegative,-0.9884512662887572,"{""neutral"":0.0006356078665703535,""happy"":0.0012820971896871924,""anger/disgust"":0.9981544613838196,""sadness"":0.0012622608337551355,""surprise"":0.0009425486205145717,""fear"":0.00005194255572860129}"
821,হঠাও মাফিয়া বাচাও দেশ,,stronglyNegative,-0.8899399518966675,"{""neutral"":0.0007058554328978062,""happy"":0.0003273588663432747,""anger/disgust"":0.997438907623291,""sadness"":0.005982643458992243,""surprise"":0.0006889917422086,""fear"":0.00036506931064650416}"
822,ক্ষমতায় থাকতে লুটপাট খাইছে বড় বড় কথা বিএনপির নেতাদের,,stronglyNegative,-0.9999414920806884,"{""neutral"":0.00023919717932585627,""happy"":0.0001002400167635642,""anger/disgust"":0.9995337724685669,""sadness"":0.0029853100422769785,""surprise"":0.0005208731163293123,""fear"":0.00004255447493051179}"
823,জিয়ার সৈনিক মাইর খায় দৈনিক,,stronglyNegative,-0.9998323678970336,"{""neutral"":0.0026680035516619682,""happy"":0.0022475381847471,""anger/disgust"":0.9655349254608154,""sadness"":0.08930440992116928,""surprise"":0.00144454394467175,""fear"":0.001170360017567873}"
824,টাকা ছাড়া একটা মানুষের চাকরি দেয় বিএনপি আমলে ভুলি,,stronglyNegative,-0.9999110460281372,"{""neutral"":0.0006751909968443215,""happy"":0.00023677360150031745,""anger/disgust"":0.9950815439224243,""sadness"":0.023636795580387115,""surprise"":0.0010603064438328147,""fear"":0.00024907905026338995}"
825,আলহামদুলিল্লাবিএনপি জয়,,stronglyPositive,0.9994723081588746,"{""neutral"":0.000749918632209301,""happy"":0.9990147352218628,""anger/disgust"":0.0004645975132007152,""sadness"":0.0005052675260230899,""surprise"":0.005061868578195572,""fear"":0.00011717750021489337}"
826,আমলে অর্ধেক মানুষকেও চাকরি বিএনপির নেতারা ভাষণ দেয়,,stronglyNegative,-0.9997682094573974,"{""neutral"":0.00046187828411348164,""happy"":0.00011872976028826088,""anger/disgust"":0.9988736510276794,""sadness"":0.003358390647917986,""surprise"":0.002903683576732874,""fear"":0.0001851575798355043}"
827,হটাও মাফিয়া বাচাও দেশে,,stronglyNegative,-0.95787992477417,"{""neutral"":0.0005295112496241927,""happy"":0.00016553024761378765,""anger/disgust"":0.9985049962997437,""sadness"":0.003576004644855857,""surprise"":0.00048123556189239025,""fear"":0.00013250410847831517}"
828,হ্যাঁ খালেদা জিয়া ছাত্রদল ক্যাডারদের চাকরি দিছেন পরীক্ষা ছাড়াই,,weaklyNegative,-0.5995160341262817,"{""neutral"":0.0009743450791575015,""happy"":0.00015982244804035872,""anger/disgust"":0.9985945820808411,""sadness"":0.0016065959352999926,""surprise"":0.002456428250297904,""fear"":0.000073648763645906}"
829,বিএনপি ক্ষমতায় থাকলে এতদিনে খেয়ে মরতে হতো বাংলাদেশের মানুষের,,stronglyNegative,-0.9985862731933594,"{""neutral"":0.002635728335008025,""happy"":0.0004605200665537268,""anger/disgust"":0.5424522757530212,""sadness"":0.6571592688560486,""surprise"":0.0027619870379567146,""fear"":0.0634584128856659}"
830,দুইটা অর্জন আশা আসছে বিএনপির ডেট এক্সপায়ার্ড নেতারা,,weaklyNegative,-0.5935137271881104,"{""neutral"":0.0596158467233181,""happy"":0.1588733047246933,""anger/disgust"":0.790141224861145,""sadness"":0.11874709278345108,""surprise"":0.019821742549538612,""fear"":0.00843410287052393}"
831,শীত আসতে পাগলের আমদানি আগমন বিএনপি জারজ অবৈধ সংগঠন গাঞ্জা খোর সংগঠন,,stronglyNegative,-0.9999384880065918,"{""neutral"":0.00018673909653443843,""happy"":0.00020613591186702251,""anger/disgust"":0.9996695518493652,""sadness"":0.0017916817450895905,""surprise"":0.0005328491097316146,""fear"":0.00004281552173779346}"
832,বিএনপি ক্ষমতায় এলে দুর্নীতিতে চ্যাম্পিয়ন হবো,,stronglyNegative,-0.999898362159729,"{""neutral"":0.001973725389689207,""happy"":0.0010977099882438779,""anger/disgust"":0.9801745414733887,""sadness"":0.0560750886797905,""surprise"":0.0017862491076812148,""fear"":0.00754081504419446}"
833,আন্দোলনের নামে সহিংসতা জবাব দেবে আ লীগ,,weaklyNegative,-0.5998144626617432,"{""neutral"":0.005227259360253811,""happy"":0.006069773342460394,""anger/disgust"":0.9890480637550354,""sadness"":0.012552495114505291,""surprise"":0.0038735305424779654,""fear"":0.0016300458228215575}"
834,বিএনপি আন্দোলনের নামে সহিংসতা আওয়ামী লীগ সমুচিত জবাব দেবে,,weaklyNegative,-0.5995366334915161,"{""neutral"":0.0014393416931852698,""happy"":0.0018495462136343122,""anger/disgust"":0.9962655901908875,""sadness"":0.006810646969825029,""surprise"":0.0020370346028357744,""fear"":0.0005453738267533481}"
835,শান্তিপূর্ণ গণতান্ত্রিক আন্দোলনকে স্বাগত যায় সহিংস আন্দোলনকে,,stronglyNegative,-0.9902404546737672,"{""neutral"":0.003678933484479785,""happy"":0.005634196102619171,""anger/disgust"":0.9672068357467651,""sadness"":0.08617237210273743,""surprise"":0.005572616588324308,""fear"":0.008560685440897942}"
836,আল্লাহর হুকুম জেদিকে পাশকোরবে,,weaklyNegative,-0.424399185180664,"{""neutral"":0.8371486067771912,""happy"":0.0864822044968605,""anger/disgust"":0.07440830022096634,""sadness"":0.026394609361886978,""surprise"":0.02886912412941456,""fear"":0.011642547324299812}"
837,গত ১৪ বছর গণঅভ্যুত্থান আন্দোলনের মনগড়া ভয় দেখিয়ে আসছে বিএনপি,,stronglyNegative,-0.999861431121826,"{""neutral"":0.004341806750744581,""happy"":0.0009966836078092456,""anger/disgust"":0.9755460023880005,""sadness"":0.03213408216834068,""surprise"":0.00925352331250906,""fear"":0.020944861695170403}"
838,বর্তমানে বাংলাদেশের জনবিচ্ছিন্ন দল কর্তৃক তথাকথিত আন্দোলন অবরোধের নামে সহিংসতা ছড়ানো সমগ্র দেশবাসী বিশ্ব বিবেক তীব্র ধিক্কার জানিয়েছে,,stronglyNegative,-0.9999364852905274,"{""neutral"":0.0009297928190790117,""happy"":0.0009853964438661933,""anger/disgust"":0.9898079037666321,""sadness"":0.0689072236418724,""surprise"":0.0018712281016632915,""fear"":0.004131689667701721}"
839,দেশ বিএনপি জামাতের সন্ত্রাসীদের অভয়ারণ্যে পরিণত হয়েছে,,stronglyNegative,-0.9999404907226562,"{""neutral"":0.0010259002447128296,""happy"":0.0004331020754761994,""anger/disgust"":0.9934647679328918,""sadness"":0.023690281435847282,""surprise"":0.0011085722362622619,""fear"":0.0018135226564481854}"
840,বিএনপি আন্দোলনের নামে আগুন সন্ত্রাস জনগণের সম্পদ ধ্বংসের রাজনীতিই,,stronglyNegative,-0.9999512672424316,"{""neutral"":0.0006468194187618792,""happy"":0.00040634427568875253,""anger/disgust"":0.9955472946166992,""sadness"":0.029388146474957466,""surprise"":0.0013859879691153765,""fear"":0.0012279528891667724}"
841,আন্দোলন নামক নাশকতার আগুন খেললে পরিণতি শুভ বিএনপির,,stronglyNegative,-0.999385404586792,"{""neutral"":0.002354420954361558,""happy"":0.002096937270835042,""anger/disgust"":0.9861788749694824,""sadness"":0.03884892165660858,""surprise"":0.002589120529592037,""fear"":0.003274236572906375}"
842,বিএনপির হুংকার গাছে কাঁঠাল গোঁফে তেলের,,stronglyNegative,-0.9864086389541626,"{""neutral"":0.002824739320203662,""happy"":0.0015075023984536529,""anger/disgust"":0.9902724623680115,""sadness"":0.017797136679291725,""surprise"":0.003038753755390644,""fear"":0.0011132551589980721}"
843,বিএনপি অপশক্তি ঘাপটি মেরে বিশৃংখলা,,stronglyNegative,-0.999911904335022,"{""neutral"":0.0012657943880185485,""happy"":0.00041518217767588794,""anger/disgust"":0.9951843619346619,""sadness"":0.010513468645513058,""surprise"":0.0010209131287410855,""fear"":0.0005099775735288858}"
844,শেখ হাসিনা সরকার দরকার জয় বাংলা,,stronglyPositive,0.9997144460678102,"{""neutral"":0.006627593655139208,""happy"":0.988401472568512,""anger/disgust"":0.006703609135001898,""sadness"":0.0012786826118826866,""surprise"":0.0003966510121244937,""fear"":0.00017448510334361345}"
845,হটাও মাফিয়া বাঁচাও দেশ খালেদা জিয়ার বাংলাদেশ চট্টগ্রামে লাখো জনতার স্লোগান,,stronglyNegative,-0.9971783399581908,"{""neutral"":0.0006761053809896111,""happy"":0.0005092882784083486,""anger/disgust"":0.9986292123794556,""sadness"":0.00330371898598969,""surprise"":0.0006947817164473236,""fear"":0.00012359346146695316}"
846,সফল দোয়াও ভালো বাসা রইলো,,stronglyPositive,0.9998985528945924,"{""neutral"":0.0014351275749504566,""happy"":0.9983115196228027,""anger/disgust"":0.00017122474673669785,""sadness"":0.000439471157733351,""surprise"":0.0003502193430904299,""fear"":0.000043366613681428134}"
847,আওয়ামী লীগ সরকার দরকার,,weaklyPositive,0.5973620891571045,"{""neutral"":0.0054114763624966145,""happy"":0.001516563119366765,""anger/disgust"":0.9906855225563049,""sadness"":0.004376045428216457,""surprise"":0.0009900639997795224,""fear"":0.00008283004717668518}"
848,ইনশাআল্লাহ আসবে খালেদা জিয়া,,weaklyPositive,0.5936327457427979,"{""neutral"":0.02854357659816742,""happy"":0.9754287004470825,""anger/disgust"":0.005057854577898979,""sadness"":0.0015577741432935,""surprise"":0.002188805490732193,""fear"":0.0003629168786574155}"
849,জানতাম ফখরুল মিয়া চট্টগ্রাম কসবা রেলওয়ে স্টেশন আটকাই দিতাম,,weaklyNegative,-0.5998288869857789,"{""neutral"":0.07301732897758484,""happy"":0.006091207731515169,""anger/disgust"":0.7702630758285522,""sadness"":0.1249588131904602,""surprise"":0.02173997089266777,""fear"":0.04110020026564598}"
850,জিয়ার সৈনিক এক হও লড়াই করো,,stronglyPositive,0.9997836351394654,"{""neutral"":0.22919513285160065,""happy"":0.09288684278726578,""anger/disgust"":0.5697253942489624,""sadness"":0.06902749091386795,""surprise"":0.020314253866672516,""fear"":0.04310010373592377}"
851,তারেক রহমানকে ভার্চুয়ালি আলোচনা দরকার,,neutral,0.19872727394104,"{""neutral"":0.955437421798706,""happy"":0.005078451242297888,""anger/disgust"":0.0536327138543129,""sadness"":0.005250980146229267,""surprise"":0.004053924232721329,""fear"":0.002857550047338009}"
852,মির্জা ফখরুল ইসলাম মাথা খারাপ,,stronglyNegative,-0.9975277662277222,"{""neutral"":0.002416277304291725,""happy"":0.002323127118870616,""anger/disgust"":0.15384431183338165,""sadness"":0.9143669605255127,""surprise"":0.0021661773789674044,""fear"":0.007403925061225891}"
